Source,CorrID,Target,EventID,Overallcount,Type,Label,Weight
"Emilie Mataja","4223","Premiere von Lebendige Stunden, 6.5.1902","35107","2","Directed","Emilie Mataja–Premiere von Lebendige Stunden, 6.5.1902","1"
"Emilie Mataja","4223","Premiere von Der Schleier der Beatrice, 7.3.1903","35098","1","Directed","Emilie Mataja–Premiere von Der Schleier der Beatrice, 7.3.1903","1"
