Source,SID,Target,TID,Overallcount,Type,Label,Weight
"Felix Salten","2167","Émile Zola","13194","6","Directed","Felix Salten–Émile Zola","2"
"Felix Salten","2167","Bertha Karlsburg","19143","6","Directed","Felix Salten–Bertha Karlsburg","5"
"Felix Salten","2167","Grethe Wreden","27355","6","Directed","Felix Salten–Grethe Wreden","2"
"Felix Salten","2167","Philipp Salzmann","142892","6","Directed","Felix Salten–Philipp Salzmann","6"
"Felix Salten","2167","W. Fred","2226","5","Directed","Felix Salten–W. Fred","2"
"Felix Salten","2167","Mirjam Horwitz","2549","5","Directed","Felix Salten–Mirjam Horwitz","4"
"Felix Salten","2167","Peter Rotenstern","2992","5","Directed","Felix Salten–Peter Rotenstern","2"
"Felix Salten","2167","Fritz Mauthner","3386","5","Directed","Felix Salten–Fritz Mauthner","1"
"Felix Salten","2167","Gustav Kadelburg","11845","5","Directed","Felix Salten–Gustav Kadelburg","2"
"Felix Salten","2167","Gotthold Ephraim Lessing","12053","5","Directed","Felix Salten–Gotthold Ephraim Lessing","1"
"Felix Salten","2167","Karl Peter Rosner","12564","5","Directed","Felix Salten–Karl Peter Rosner","2"
"Felix Salten","2167","Ferdinand von Saar","12602","5","Directed","Felix Salten–Ferdinand von Saar","1"
"Felix Salten","2167","Franz Servaes","12772","5","Directed","Felix Salten–Franz Servaes","1"
"Felix Salten","2167","Albert von Speidel","12813","5","Directed","Felix Salten–Albert von Speidel","1"
"Felix Salten","2167","Johann Strauss","12867","5","Directed","Felix Salten–Johann Strauss","1"
"Felix Salten","2167","Arnoldo Cappellini","14850","5","Directed","Felix Salten–Arnoldo Cappellini","1"
"Felix Salten","2167","Richard Klein","19419","5","Directed","Felix Salten–Richard Klein","2"
"Felix Salten","2167","Carl von Torresani-Lanzenfeld","26121","5","Directed","Felix Salten–Carl von Torresani-Lanzenfeld","1"
"Felix Salten","2167","Moritz Coschell","28645","5","Directed","Felix Salten–Moritz Coschell","1"
"Felix Salten","2167","Alois Hofmann","34949","5","Directed","Felix Salten–Alois Hofmann","1"
"Felix Salten","2167","?? [Totgeborener Sohn von Arthur Schnitzler und Marie Reinhard]","42794","5","Directed","Felix Salten–?? [Totgeborener Sohn von Arthur Schnitzler und Marie Reinhard]","1"
"Felix Salten","2167","Elvira Leontine Hervay von Kirchberg","2221","4","Directed","Felix Salten–Elvira Leontine Hervay von Kirchberg","3"
"Felix Salten","2167","Hugo Ganz","2618","4","Directed","Felix Salten–Hugo Ganz","3"
"Felix Salten","2167","Hedwig Bleibtreu","10959","4","Directed","Felix Salten–Hedwig Bleibtreu","1"
"Felix Salten","2167","Gustav Mahler","12163","4","Directed","Felix Salten–Gustav Mahler","2"
"Felix Salten","2167","Laura Marholm","12183","4","Directed","Felix Salten–Laura Marholm","1"
"Felix Salten","2167","Wilhelmine Mitterwurzer","12268","4","Directed","Felix Salten–Wilhelmine Mitterwurzer","4"
"Felix Salten","2167","Anna Loew","20562","4","Directed","Felix Salten–Anna Loew","2"
"Felix Salten","2167","Richard Mandl","20914","4","Directed","Felix Salten–Richard Mandl","1"
"Felix Salten","2167","Paul von Schönthan-Pernwald","24705","4","Directed","Felix Salten–Paul von Schönthan-Pernwald","1"
"Felix Salten","2167","Franz August Carl Maria Reisch","27687","4","Directed","Felix Salten–Franz August Carl Maria Reisch","1"
"Felix Salten","2167","Anna Epstein","28285","4","Directed","Felix Salten–Anna Epstein","2"
"Felix Salten","2167","Caroline Kotter","89578","4","Directed","Felix Salten–Caroline Kotter","4"
"Felix Salten","2167","Hans Pagay","2232","3","Directed","Felix Salten–Hans Pagay","1"
"Felix Salten","2167","Aura Hertwig","2370","3","Directed","Felix Salten–Aura Hertwig","2"
"Felix Salten","2167","Franz Joseph I. von Österreich-Ungarn","2513","3","Directed","Felix Salten–Franz Joseph I. von Österreich-Ungarn","1"
"Felix Salten","2167","Sigmund Lautenburg","2598","3","Directed","Felix Salten–Sigmund Lautenburg","2"
"Felix Salten","2167","Felix Speidel","2646","3","Directed","Felix Salten–Felix Speidel","1"
"Felix Salten","2167","Julian Sternberg","3021","3","Directed","Felix Salten–Julian Sternberg","2"
