Source,Target,Type,Label,Weight
"Julius Rodenberg","Die Gefährtin. Schauspiel in einem Akt","Directed","Julius Rodenberg–Die Gefährtin. Schauspiel in einem Akt","2"
"Julius Rodenberg","Frau Bertha Garlan. Roman","Directed","Julius Rodenberg–Frau Bertha Garlan. Roman","2"
