Source,CorrID,Target,WorkID,Overallcount,Type,Label,Weight
"Hugo von Hofmannsthal","11740","Zwischenspiel. Komödie in drei Akten","29903","26","Directed","Hugo von Hofmannsthal–Zwischenspiel. Komödie in drei Akten","9"
"Hugo von Hofmannsthal","11740","Der Ruf des Lebens. Schauspiel in drei Akten","29905","34","Directed","Hugo von Hofmannsthal–Der Ruf des Lebens. Schauspiel in drei Akten","9"
"Hugo von Hofmannsthal","11740","Liebelei. Schauspiel in drei Akten","29917","131","Directed","Hugo von Hofmannsthal–Liebelei. Schauspiel in drei Akten","9"
"Hugo von Hofmannsthal","11740","Frau Bertha Garlan. Roman","30486","30","Directed","Hugo von Hofmannsthal–Frau Bertha Garlan. Roman","9"
"Hugo von Hofmannsthal","11740","Elektra. Tragödie in einem Aufzug","30633","9","Directed","Hugo von Hofmannsthal–Elektra. Tragödie in einem Aufzug","9"
"Hugo von Hofmannsthal","11740","Das Vermächtnis. Schauspiel in drei Akten","30219","37","Directed","Hugo von Hofmannsthal–Das Vermächtnis. Schauspiel in drei Akten","8"
"Hugo von Hofmannsthal","11740","Der Turm. Ein Trauerspiel","33722","9","Directed","Hugo von Hofmannsthal–Der Turm. Ein Trauerspiel","8"
"Hugo von Hofmannsthal","11740","Der grüne Kakadu. Groteske in einem Akt","29843","46","Directed","Hugo von Hofmannsthal–Der grüne Kakadu. Groteske in einem Akt","7"
"Hugo von Hofmannsthal","11740","Jedermann. Das Spiel vom Sterben des reichen Mannes","30129","7","Directed","Hugo von Hofmannsthal–Jedermann. Das Spiel vom Sterben des reichen Mannes","7"
"Hugo von Hofmannsthal","11740","Das weite Land. Tragikomödie in fünf Akten","30207","30","Directed","Hugo von Hofmannsthal–Das weite Land. Tragikomödie in fünf Akten","7"
"Hugo von Hofmannsthal","11740","Geschichte der beiden Liebespaare","34220","7","Directed","Hugo von Hofmannsthal–Geschichte der beiden Liebespaare","7"
"Hugo von Hofmannsthal","11740","Cristinas Heimreise. Komödie","41611","7","Directed","Hugo von Hofmannsthal–Cristinas Heimreise. Komödie","7"
"Hugo von Hofmannsthal","11740","Gestern. Dramatische Studie in einem Akt in Versen","30141","6","Directed","Hugo von Hofmannsthal–Gestern. Dramatische Studie in einem Akt in Versen","6"
"Hugo von Hofmannsthal","11740","Die Schwestern oder Casanova in Spa. Lustspiel in Versen","30819","16","Directed","Hugo von Hofmannsthal–Die Schwestern oder Casanova in Spa. Lustspiel in Versen","6"
"Hugo von Hofmannsthal","11740","Der Tod Georgs","31535","33","Directed","Hugo von Hofmannsthal–Der Tod Georgs","6"
"Hugo von Hofmannsthal","11740","Der Tod des Tizian. Ein Bruchstück","31639","8","Directed","Hugo von Hofmannsthal–Der Tod des Tizian. Ein Bruchstück","6"
"Hugo von Hofmannsthal","11740","Der Abenteurer und die Sängerin oder Die Geschenke des Lebens","32512","7","Directed","Hugo von Hofmannsthal–Der Abenteurer und die Sängerin oder Die Geschenke des Lebens","6"
"Hugo von Hofmannsthal","11740","W. A. Mozart","34255","7","Directed","Hugo von Hofmannsthal–W. A. Mozart","6"
"Hugo von Hofmannsthal","11740","Silvia im »Stern«","43478","6","Directed","Hugo von Hofmannsthal–Silvia im »Stern«","6"
"Hugo von Hofmannsthal","11740","Lieutenant Gustl. Novelle","29853","31","Directed","Hugo von Hofmannsthal–Lieutenant Gustl. Novelle","5"
"Hugo von Hofmannsthal","11740","Der Graf von Charolais. Ein Trauerspiel","30233","31","Directed","Hugo von Hofmannsthal–Der Graf von Charolais. Ein Trauerspiel","5"
"Hugo von Hofmannsthal","11740","Der Thor und der Tod","30279","7","Directed","Hugo von Hofmannsthal–Der Thor und der Tod","5"
"Hugo von Hofmannsthal","11740","Die Frau ohne Schatten. Erzählung","39853","5","Directed","Hugo von Hofmannsthal–Die Frau ohne Schatten. Erzählung","5"
"Hugo von Hofmannsthal","11740","Dämmerseelen. Novellen","29921","9","Directed","Hugo von Hofmannsthal–Dämmerseelen. Novellen","4"
"Hugo von Hofmannsthal","11740","Faust. Eine Tragödie","30247","12","Directed","Hugo von Hofmannsthal–Faust. Eine Tragödie","4"
"Hugo von Hofmannsthal","11740","Der Sohn. Aus den Papieren eines Arztes","30257","11","Directed","Hugo von Hofmannsthal–Der Sohn. Aus den Papieren eines Arztes","4"
"Hugo von Hofmannsthal","11740","Der Gang zum Weiher. Dramatische Dichtung","30775","10","Directed","Hugo von Hofmannsthal–Der Gang zum Weiher. Dramatische Dichtung","4"
"Hugo von Hofmannsthal","11740","Therese. Chronik eines Frauenlebens","30817","7","Directed","Hugo von Hofmannsthal–Therese. Chronik eines Frauenlebens","4"
"Hugo von Hofmannsthal","11740","Fink und Fliederbusch. Komödie in drei Akten","30881","10","Directed","Hugo von Hofmannsthal–Fink und Fliederbusch. Komödie in drei Akten","4"
"Hugo von Hofmannsthal","11740","Einleitung","30967","4","Directed","Hugo von Hofmannsthal–Einleitung","4"
"Hugo von Hofmannsthal","11740","Die kleine Komödie","31975","19","Directed","Hugo von Hofmannsthal–Die kleine Komödie","4"
"Hugo von Hofmannsthal","11740","Die Frau im Fenster","32067","4","Directed","Hugo von Hofmannsthal–Die Frau im Fenster","4"
"Hugo von Hofmannsthal","11740","Age of Innocence","32272","4","Directed","Hugo von Hofmannsthal–Age of Innocence","4"
"Hugo von Hofmannsthal","11740","Der grüne Kakadu – Paracelsus – Die Gefährtin. Drei Einakter","32562","28","Directed","Hugo von Hofmannsthal–Der grüne Kakadu – Paracelsus – Die Gefährtin. Drei Einakter","4"
"Hugo von Hofmannsthal","11740","[Gedichte]","41642","4","Directed","Hugo von Hofmannsthal–[Gedichte]","4"
"Hugo von Hofmannsthal","11740","Arthur Schnitzler [Halbprofil 1903]","167490","6","Directed","Hugo von Hofmannsthal–Arthur Schnitzler [Halbprofil 1903]","4"
"Hugo von Hofmannsthal","11740","Die Hochzeit der Sobeide","29849","5","Directed","Hugo von Hofmannsthal–Die Hochzeit der Sobeide","3"
"Hugo von Hofmannsthal","11740","Lebendige Stunden. Vier Einakter","29863","38","Directed","Hugo von Hofmannsthal–Lebendige Stunden. Vier Einakter","3"
"Hugo von Hofmannsthal","11740","Elektra (op. 58)","29925","3","Directed","Hugo von Hofmannsthal–Elektra (op. 58)","3"
"Hugo von Hofmannsthal","11740","Fräulein Else","29941","11","Directed","Hugo von Hofmannsthal–Fräulein Else","3"
"Hugo von Hofmannsthal","11740","Buch der Sprüche und Bedenken","30053","14","Directed","Hugo von Hofmannsthal–Buch der Sprüche und Bedenken","3"
"Hugo von Hofmannsthal","11740","Das Schicksal des Freiherrn von Leisenbohg. Novellette","30057","5","Directed","Hugo von Hofmannsthal–Das Schicksal des Freiherrn von Leisenbohg. Novellette","3"
"Hugo von Hofmannsthal","11740","Die Frau des Weisen. Erzählung","30075","12","Directed","Hugo von Hofmannsthal–Die Frau des Weisen. Erzählung","3"
"Hugo von Hofmannsthal","11740","Familie","30195","8","Directed","Hugo von Hofmannsthal–Familie","3"
"Hugo von Hofmannsthal","11740","Professor Bernhardi. Komödie in fünf Akten","30203","18","Directed","Hugo von Hofmannsthal–Professor Bernhardi. Komödie in fünf Akten","3"
"Hugo von Hofmannsthal","11740","Komödie der Verführung. In drei Akten","30205","12","Directed","Hugo von Hofmannsthal–Komödie der Verführung. In drei Akten","3"
"Hugo von Hofmannsthal","11740","Reichtum. Erzählung","30277","3","Directed","Hugo von Hofmannsthal–Reichtum. Erzählung","3"
"Hugo von Hofmannsthal","11740","Agnes Jordan. Schauspiel in fünf Akten","30474","6","Directed","Hugo von Hofmannsthal–Agnes Jordan. Schauspiel in fünf Akten","3"
"Hugo von Hofmannsthal","11740","Das Wort. Tragikomödie in fünf Akten","30615","3","Directed","Hugo von Hofmannsthal–Das Wort. Tragikomödie in fünf Akten","3"
"Hugo von Hofmannsthal","11740","Alkandi’s Lied","31637","14","Directed","Hugo von Hofmannsthal–Alkandi’s Lied","3"
"Hugo von Hofmannsthal","11740","Ascanio und Gioconda","31967","6","Directed","Hugo von Hofmannsthal–Ascanio und Gioconda","3"
"Hugo von Hofmannsthal","11740","Die Göttinnen oder Die drei Romane der Herzogin von Assy","31983","3","Directed","Hugo von Hofmannsthal–Die Göttinnen oder Die drei Romane der Herzogin von Assy","3"
"Hugo von Hofmannsthal","11740","Moderne Rundschau","35942","5","Directed","Hugo von Hofmannsthal–Moderne Rundschau","3"
"Hugo von Hofmannsthal","11740","Der Schwierige. Lustspiel in drei Akten","39855","3","Directed","Hugo von Hofmannsthal–Der Schwierige. Lustspiel in drei Akten","3"
"Hugo von Hofmannsthal","11740","Vorspiel zur Antigone des Sophokles","40595","5","Directed","Hugo von Hofmannsthal–Vorspiel zur Antigone des Sophokles","3"
"Hugo von Hofmannsthal","11740","Der Dichter und diese Zeit","43900","3","Directed","Hugo von Hofmannsthal–Der Dichter und diese Zeit","3"
"Hugo von Hofmannsthal","11740","Reigen. Zehn Dialoge","29855","55","Directed","Hugo von Hofmannsthal–Reigen. Zehn Dialoge","2"
"Hugo von Hofmannsthal","11740","Marionetten. Drei Einakter","29859","7","Directed","Hugo von Hofmannsthal–Marionetten. Drei Einakter","2"
"Hugo von Hofmannsthal","11740","Über unsere Kraft","29883","3","Directed","Hugo von Hofmannsthal–Über unsere Kraft","2"
"Hugo von Hofmannsthal","11740","Abschiedssouper","30005","23","Directed","Hugo von Hofmannsthal–Abschiedssouper","2"
"Hugo von Hofmannsthal","11740","Der Geist im Wort und der Geist in der Tat","30051","8","Directed","Hugo von Hofmannsthal–Der Geist im Wort und der Geist in der Tat","2"
"Hugo von Hofmannsthal","11740","Der tapfere Cassian. Puppenspiel in einem Akt","30217","3","Directed","Hugo von Hofmannsthal–Der tapfere Cassian. Puppenspiel in einem Akt","2"
"Hugo von Hofmannsthal","11740","Tagebücher","30297","2","Directed","Hugo von Hofmannsthal–Tagebücher","2"
"Hugo von Hofmannsthal","11740","Madame Sans-Gêne. Comédie en 3 actes et 1 prologue","30379","2","Directed","Hugo von Hofmannsthal–Madame Sans-Gêne. Comédie en 3 actes et 1 prologue","2"
"Hugo von Hofmannsthal","11740","Hänsel und Grethel","30447","3","Directed","Hugo von Hofmannsthal–Hänsel und Grethel","2"
"Hugo von Hofmannsthal","11740","Die Frage an das Schicksal","30749","12","Directed","Hugo von Hofmannsthal–Die Frage an das Schicksal","2"
"Hugo von Hofmannsthal","11740","Briefwechsel mit Freunden und berühmten Zeitgenossen","30763","2","Directed","Hugo von Hofmannsthal–Briefwechsel mit Freunden und berühmten Zeitgenossen","2"
"Hugo von Hofmannsthal","11740","Das Salzburger große Welttheater","30839","2","Directed","Hugo von Hofmannsthal–Das Salzburger große Welttheater","2"
"Hugo von Hofmannsthal","11740","Traumnovelle","30851","5","Directed","Hugo von Hofmannsthal–Traumnovelle","2"
"Hugo von Hofmannsthal","11740","Im Spiel der Sommerlüfte. In drei Aufzügen","30945","6","Directed","Hugo von Hofmannsthal–Im Spiel der Sommerlüfte. In drei Aufzügen","2"
"Hugo von Hofmannsthal","11740","Baumeister Solness","31157","3","Directed","Hugo von Hofmannsthal–Baumeister Solness","2"
"Hugo von Hofmannsthal","11740","Oedipus und die Sphinx. Tragödie in drei Aufzügen","31189","2","Directed","Hugo von Hofmannsthal–Oedipus und die Sphinx. Tragödie in drei Aufzügen","2"
"Hugo von Hofmannsthal","11740","Geschichte der deutschen Höfe seit der Reformation","31315","2","Directed","Hugo von Hofmannsthal–Geschichte der deutschen Höfe seit der Reformation","2"
"Hugo von Hofmannsthal","11740","Episode","31357","9","Directed","Hugo von Hofmannsthal–Episode","2"
"Hugo von Hofmannsthal","11740","Die drei Musketiere","31517","2","Directed","Hugo von Hofmannsthal–Die drei Musketiere","2"
"Hugo von Hofmannsthal","11740","Die Mozart-Centenarfeier in Salzburg","31947","2","Directed","Hugo von Hofmannsthal–Die Mozart-Centenarfeier in Salzburg","2"
"Hugo von Hofmannsthal","11740","Der Garten der Bérenice","31951","2","Directed","Hugo von Hofmannsthal–Der Garten der Bérenice","2"
"Hugo von Hofmannsthal","11740","Musotte","31971","5","Directed","Hugo von Hofmannsthal–Musotte","2"
"Hugo von Hofmannsthal","11740","Die Jagd nach Liebe","31981","2","Directed","Hugo von Hofmannsthal–Die Jagd nach Liebe","2"
"Hugo von Hofmannsthal","11740","Pompilia oder das Leben","32039","2","Directed","Hugo von Hofmannsthal–Pompilia oder das Leben","2"
"Hugo von Hofmannsthal","11740","Der weiße Fächer. Ein Zwischenspiel","32069","2","Directed","Hugo von Hofmannsthal–Der weiße Fächer. Ein Zwischenspiel","2"
"Hugo von Hofmannsthal","11740","Spiel im Morgengrauen. Novelle","32131","4","Directed","Hugo von Hofmannsthal–Spiel im Morgengrauen. Novelle","2"
"Hugo von Hofmannsthal","11740","Briefwechsel zwischen Schiller und Goethe","32408","4","Directed","Hugo von Hofmannsthal–Briefwechsel zwischen Schiller und Goethe","2"
"Hugo von Hofmannsthal","11740","Theater","32518","4","Directed","Hugo von Hofmannsthal–Theater","2"
"Hugo von Hofmannsthal","11740","Tag- und Jahreshefte","33676","2","Directed","Hugo von Hofmannsthal–Tag- und Jahreshefte","2"
"Hugo von Hofmannsthal","11740","Die ägyptische Helena","33704","2","Directed","Hugo von Hofmannsthal–Die ägyptische Helena","2"
"Hugo von Hofmannsthal","11740","Mein Freund Ypsilon. Aus den Papieren eines Arztes","33710","4","Directed","Hugo von Hofmannsthal–Mein Freund Ypsilon. Aus den Papieren eines Arztes","2"
"Hugo von Hofmannsthal","11740","West-östlicher Divan","33937","3","Directed","Hugo von Hofmannsthal–West-östlicher Divan","2"
"Hugo von Hofmannsthal","11740","Das Märchen der 672. Nacht","33962","5","Directed","Hugo von Hofmannsthal–Das Märchen der 672. Nacht","2"
