Source,CorrID,Target,WorkID,Overallcount,Type,Label,Weight
"Paul Goldmann","11485","Michael Kramer. Drama","32668","3","Directed","Paul Goldmann–Michael Kramer. Drama","3"
"Paul Goldmann","11485","Parsifal","33031","6","Directed","Paul Goldmann–Parsifal","3"
"Paul Goldmann","11485","Internationale klinische Rundschau","36063","3","Directed","Paul Goldmann–Internationale klinische Rundschau","3"
"Paul Goldmann","11485","Die Zukunft","40042","8","Directed","Paul Goldmann–Die Zukunft","3"
"Paul Goldmann","11485","Die Fackel","41244","5","Directed","Paul Goldmann–Die Fackel","3"
"Paul Goldmann","11485","Vossische Zeitung","52605","3","Directed","Paul Goldmann–Vossische Zeitung","3"
"Paul Goldmann","11485","Berliner Lokal-Anzeiger","59803","3","Directed","Paul Goldmann–Berliner Lokal-Anzeiger","3"
"Paul Goldmann","11485","Die Weber","76925","3","Directed","Paul Goldmann–Die Weber","3"
"Paul Goldmann","11485","La Revue blanche","88057","3","Directed","Paul Goldmann–La Revue blanche","3"
"Paul Goldmann","11485","La Nouvelle Revue","93619","3","Directed","Paul Goldmann–La Nouvelle Revue","3"
"Paul Goldmann","11485","Un jeune écrivain viennois: M. Arthur Schnitzler","93622","3","Directed","Paul Goldmann–Un jeune écrivain viennois: M. Arthur Schnitzler","3"
"Paul Goldmann","11485","[Man telegraphirt uns aus Breslau…]","142599","3","Directed","Paul Goldmann–[Man telegraphirt uns aus Breslau…]","3"
"Paul Goldmann","11485","Monna Vanna. Schauspiel in drei Akten","143236","5","Directed","Paul Goldmann–Monna Vanna. Schauspiel in drei Akten","3"
"Paul Goldmann","11485","Marionetten. Drei Einakter","29859","7","Directed","Paul Goldmann–Marionetten. Drei Einakter","2"
"Paul Goldmann","11485","Berliner Theater. »Einsame Menschen« im Deutschen Theater","29861","3","Directed","Paul Goldmann–Berliner Theater. »Einsame Menschen« im Deutschen Theater","2"
"Paul Goldmann","11485","Die letzten Masken","29877","11","Directed","Paul Goldmann–Die letzten Masken","2"
"Paul Goldmann","11485","Einsame Menschen. Drama","29879","3","Directed","Paul Goldmann–Einsame Menschen. Drama","2"
"Paul Goldmann","11485","Der Weg ins Freie. Roman","29923","47","Directed","Paul Goldmann–Der Weg ins Freie. Roman","2"
"Paul Goldmann","11485","Fräulein Else","29941","11","Directed","Paul Goldmann–Fräulein Else","2"
"Paul Goldmann","11485","Zum großen Wurstel. Burleske in einem Akt","29951","12","Directed","Paul Goldmann–Zum großen Wurstel. Burleske in einem Akt","2"
"Paul Goldmann","11485","Lebendige Stunden","29957","5","Directed","Paul Goldmann–Lebendige Stunden","2"
"Paul Goldmann","11485","Abschiedssouper","30005","23","Directed","Paul Goldmann–Abschiedssouper","2"
"Paul Goldmann","11485","Der Graf von Charolais. Ein Trauerspiel","30233","31","Directed","Paul Goldmann–Der Graf von Charolais. Ein Trauerspiel","2"
"Paul Goldmann","11485","Faust. Eine Tragödie","30247","12","Directed","Paul Goldmann–Faust. Eine Tragödie","2"
"Paul Goldmann","11485","Das junge Österreich","30271","2","Directed","Paul Goldmann–Das junge Österreich","2"
"Paul Goldmann","11485","Paracelsus. Versspiel in einem Akt","30403","7","Directed","Paul Goldmann–Paracelsus. Versspiel in einem Akt","2"
"Paul Goldmann","11485","Les Jeunes Viennois","30441","3","Directed","Paul Goldmann–Les Jeunes Viennois","2"
"Paul Goldmann","11485","Arthur Schnitzler. »Elskovsleg«s Forfatter","30470","2","Directed","Paul Goldmann–Arthur Schnitzler. »Elskovsleg«s Forfatter","2"
"Paul Goldmann","11485","König Harlekin. Maskenspiel in vier Aufzügen","30631","2","Directed","Paul Goldmann–König Harlekin. Maskenspiel in vier Aufzügen","2"
"Paul Goldmann","11485","Fink und Fliederbusch. Komödie in drei Akten","30881","10","Directed","Paul Goldmann–Fink und Fliederbusch. Komödie in drei Akten","2"
"Paul Goldmann","11485","Episode","31357","9","Directed","Paul Goldmann–Episode","2"
"Paul Goldmann","11485","Das Märchen (Schauspiel in drei Aufzügen von Arthur Schnitzler)","31563","2","Directed","Paul Goldmann–Das Märchen (Schauspiel in drei Aufzügen von Arthur Schnitzler)","2"
"Paul Goldmann","11485","Burgtheater (Liebelei, Schauspiel in drei Acten von Arthur Schnitzler. Rechte der Seele, Schauspiel in einem Act von Guiseppe Giacosa. Zum ersten Mal aufgeführt am 9. October)","31565","2","Directed","Paul Goldmann–Burgtheater (Liebelei, Schauspiel in drei Acten von Arthur Schnitzler. Rechte der Seele, Schauspiel in einem Act von Guiseppe Giacosa. Zum ersten Mal aufgeführt am 9. October)","2"
"Paul Goldmann","11485","Die neuen Menschen. Ein Schauspiel","31707","2","Directed","Paul Goldmann–Die neuen Menschen. Ein Schauspiel","2"
"Paul Goldmann","11485","Rosenmontag","31767","2","Directed","Paul Goldmann–Rosenmontag","2"
"Paul Goldmann","11485","Verrohung in der Theaterkritik","31817","2","Directed","Paul Goldmann–Verrohung in der Theaterkritik","2"
"Paul Goldmann","11485","Der Biberpelz. Eine Diebskomödie","31943","3","Directed","Paul Goldmann–Der Biberpelz. Eine Diebskomödie","2"
"Paul Goldmann","11485","Die drei Elixire","31965","11","Directed","Paul Goldmann–Die drei Elixire","2"
"Paul Goldmann","11485","Briefwechsel zwischen Schiller und Goethe","32408","4","Directed","Paul Goldmann–Briefwechsel zwischen Schiller und Goethe","2"
"Paul Goldmann","11485","Der Judenstaat. Versuch einer modernen Lösung der Judenfrage","33053","2","Directed","Paul Goldmann–Der Judenstaat. Versuch einer modernen Lösung der Judenfrage","2"
"Paul Goldmann","11485","Die Gouvernante","33784","2","Directed","Paul Goldmann–Die Gouvernante","2"
"Paul Goldmann","11485","Burgtheater [Rechte der Seele, Liebelei]","33965","3","Directed","Paul Goldmann–Burgtheater [Rechte der Seele, Liebelei]","2"
"Paul Goldmann","11485","Moderne Rundschau","35942","5","Directed","Paul Goldmann–Moderne Rundschau","2"
"Paul Goldmann","11485","Vorspiel zur Antigone des Sophokles","40595","5","Directed","Paul Goldmann–Vorspiel zur Antigone des Sophokles","2"
"Paul Goldmann","11485","Neues Wiener Tagblatt","41321","3","Directed","Paul Goldmann–Neues Wiener Tagblatt","2"
"Paul Goldmann","11485","Tägliche Rundschau","41550","2","Directed","Paul Goldmann–Tägliche Rundschau","2"
"Paul Goldmann","11485","Theater- und Kunstnachrichten. [Burgtheater] [Liebelei, Rechte der Seele]","42512","2","Directed","Paul Goldmann–Theater- und Kunstnachrichten. [Burgtheater] [Liebelei, Rechte der Seele]","2"
"Paul Goldmann","11485","Jugend","44080","3","Directed","Paul Goldmann–Jugend","2"
"Paul Goldmann","11485","Simplicissimus","50245","2","Directed","Paul Goldmann–Simplicissimus","2"
"Paul Goldmann","11485","Das angebliche Telegramm Arthur Schnitzlers","58031","2","Directed","Paul Goldmann–Das angebliche Telegramm Arthur Schnitzlers","2"
"Paul Goldmann","11485","Le Temps","58327","2","Directed","Paul Goldmann–Le Temps","2"
"Paul Goldmann","11485","Laubwald mit dem heiligen Georg","65529","2","Directed","Paul Goldmann–Laubwald mit dem heiligen Georg","2"
"Paul Goldmann","11485","Julies Tagebuch. Roman","76784","2","Directed","Paul Goldmann–Julies Tagebuch. Roman","2"
"Paul Goldmann","11485","Wallenstein","77041","2","Directed","Paul Goldmann–Wallenstein","2"
"Paul Goldmann","11485","Friedrich Nietzsche in seinen Werken","78577","2","Directed","Paul Goldmann–Friedrich Nietzsche in seinen Werken","2"
"Paul Goldmann","11485","Der Junggesell. Humoreske","79030","2","Directed","Paul Goldmann–Der Junggesell. Humoreske","2"
"Paul Goldmann","11485","Adolphe. Anecdote trouvée dans les papiers d’un inconnu","79281","2","Directed","Paul Goldmann–Adolphe. Anecdote trouvée dans les papiers d’un inconnu","2"
"Paul Goldmann","11485","Le Journal","87837","2","Directed","Paul Goldmann–Le Journal","2"
"Paul Goldmann","11485","Charles Meunier","87849","2","Directed","Paul Goldmann–Charles Meunier","2"
"Paul Goldmann","11485","Dürers Briefe, Tagebücher und Reime","88084","2","Directed","Paul Goldmann–Dürers Briefe, Tagebücher und Reime","2"
"Paul Goldmann","11485","Die neueste Verlobung in Berliner Theaterkreisen","88486","2","Directed","Paul Goldmann–Die neueste Verlobung in Berliner Theaterkreisen","2"
"Paul Goldmann","11485","(Burgtheater.) [Rezension des Gastspiels von Anna Hochenburger]","88941","2","Directed","Paul Goldmann–(Burgtheater.) [Rezension des Gastspiels von Anna Hochenburger]","2"
"Paul Goldmann","11485","»L’Assaut malicieux«","92793","2","Directed","Paul Goldmann–»L’Assaut malicieux«","2"
"Paul Goldmann","11485","Schauspielhaus. [Premiere von Liebelei]","92950","2","Directed","Paul Goldmann–Schauspielhaus. [Premiere von Liebelei]","2"
"Paul Goldmann","11485","Thêatres. [Notre correspondant de Vienne]","93049","2","Directed","Paul Goldmann–Thêatres. [Notre correspondant de Vienne]","2"
"Paul Goldmann","11485","Burgtheater. Zwei Schauspiele: »Rechte der Seele« von Giuseppe Giacosa. – »Liebelei« von Arthur Schnitzler","93136","2","Directed","Paul Goldmann–Burgtheater. Zwei Schauspiele: »Rechte der Seele« von Giuseppe Giacosa. – »Liebelei« von Arthur Schnitzler","2"
"Paul Goldmann","11485","Wiener Brief [Die neue Saison im Burgtheater]","93507","2","Directed","Paul Goldmann–Wiener Brief [Die neue Saison im Burgtheater]","2"
"Paul Goldmann","11485","Courrier des Théatres [Liebelei-Premiere Berlin]","93556","2","Directed","Paul Goldmann–Courrier des Théatres [Liebelei-Premiere Berlin]","2"
"Paul Goldmann","11485","Gedichte von Stefan George","93589","2","Directed","Paul Goldmann–Gedichte von Stefan George","2"
"Paul Goldmann","11485","Arthur Schnitzler","93777","2","Directed","Paul Goldmann–Arthur Schnitzler","2"
"Paul Goldmann","11485","Lorenzaccio","118144","2","Directed","Paul Goldmann–Lorenzaccio","2"
"Paul Goldmann","11485","Un vaudevilliste viennois","118330","2","Directed","Paul Goldmann–Un vaudevilliste viennois","2"
"Paul Goldmann","11485","Feuilleton. Carl-Theater. (»Freiwild«, Schauspiel von Arthur Schnitzler.)","118777","3","Directed","Paul Goldmann–Feuilleton. Carl-Theater. (»Freiwild«, Schauspiel von Arthur Schnitzler.)","2"
"Paul Goldmann","11485","Briefe an eine Dame","118848","2","Directed","Paul Goldmann–Briefe an eine Dame","2"
"Paul Goldmann","11485","Goethes Unterhaltungen mit dem Kanzler Friedrich von Müller","135163","2","Directed","Paul Goldmann–Goethes Unterhaltungen mit dem Kanzler Friedrich von Müller","2"
"Paul Goldmann","11485","Wiener Burgtheater. (»Agnes Jordan« von Georg Hirschfeld.)","140839","2","Directed","Paul Goldmann–Wiener Burgtheater. (»Agnes Jordan« von Georg Hirschfeld.)","2"
"Paul Goldmann","11485","[Vortrag über Arthur Schnitzler]","141499","2","Directed","Paul Goldmann–[Vortrag über Arthur Schnitzler]","2"
"Paul Goldmann","11485","?? [Artikel von Peter Nansen, Mai/Juni 1897]","141680","2","Directed","Paul Goldmann–?? [Artikel von Peter Nansen, Mai/Juni 1897]","2"
"Paul Goldmann","11485","Ein Sommer in China. Reisebilder. Zweite, durchgesehene und vermehrte Auflage","141823","2","Directed","Paul Goldmann–Ein Sommer in China. Reisebilder. Zweite, durchgesehene und vermehrte Auflage","2"
"Paul Goldmann","11485","Berliner Theater. »Der Rothe Hahn.«","144164","2","Directed","Paul Goldmann–Berliner Theater. »Der Rothe Hahn.«","2"
"Paul Goldmann","11485","Theater- und Kunstnachrichten. Jung-Wiener-Theater »Zum lieben Augustin«","144201","2","Directed","Paul Goldmann–Theater- und Kunstnachrichten. Jung-Wiener-Theater »Zum lieben Augustin«","2"
"Paul Goldmann","11485","Die Schmiedekunst seit dem Ende der Renaissance","144245","2","Directed","Paul Goldmann–Die Schmiedekunst seit dem Ende der Renaissance","2"
"Paul Goldmann","11485","Œuvres choisies de N. Chamfort, publiées avec préface, notes et tables","144258","2","Directed","Paul Goldmann–Œuvres choisies de N. Chamfort, publiées avec préface, notes et tables","2"
"Paul Goldmann","11485","Es lebe das Leben","144497","2","Directed","Paul Goldmann–Es lebe das Leben","2"
"Paul Goldmann","11485","Die »neue Richtung«. Polemische Aufsätze über Berliner Theater-Aufführungen","145438","2","Directed","Paul Goldmann–Die »neue Richtung«. Polemische Aufsätze über Berliner Theater-Aufführungen","2"
"Paul Goldmann","11485","Man soll nichts verschwören. Komödie in 3 Akten","145669","2","Directed","Paul Goldmann–Man soll nichts verschwören. Komödie in 3 Akten","2"
"Paul Goldmann","11485","Maximes de la vie. Préface par Sully Prud’homme","145900","2","Directed","Paul Goldmann–Maximes de la vie. Préface par Sully Prud’homme","2"
"Paul Goldmann","11485","Briefe, die ihn nicht erreichten","146972","2","Directed","Paul Goldmann–Briefe, die ihn nicht erreichten","2"
"Paul Goldmann","11485","?? [Roman mit erotischen Schilderungen]","167765","2","Directed","Paul Goldmann–?? [Roman mit erotischen Schilderungen]","2"
"Paul Goldmann","11485","Die Weber. Schauspiel aus den vierziger Jahren","29827","5","Directed","Paul Goldmann–Die Weber. Schauspiel aus den vierziger Jahren","1"
"Paul Goldmann","11485","Der Ehrentag","29831","4","Directed","Paul Goldmann–Der Ehrentag","1"
"Paul Goldmann","11485","Die Toten schweigen","29833","12","Directed","Paul Goldmann–Die Toten schweigen","1"
"Paul Goldmann","11485","Wienerinnen. Lustspiel in drei Akten","29885","4","Directed","Paul Goldmann–Wienerinnen. Lustspiel in drei Akten","1"
"Paul Goldmann","11485","Excentric","29893","7","Directed","Paul Goldmann–Excentric","1"
"Paul Goldmann","11485","Zwischenspiel. Komödie in drei Akten","29903","26","Directed","Paul Goldmann–Zwischenspiel. Komödie in drei Akten","1"
"Paul Goldmann","11485","Der junge Medardus. Dramatische Historie in einem Vorspiel und fünf Aufzügen","29937","40","Directed","Paul Goldmann–Der junge Medardus. Dramatische Historie in einem Vorspiel und fünf Aufzügen","1"
"Paul Goldmann","11485","Maria Magdalena. Ein bürgerliches Trauerspiel in drei Akten","29953","2","Directed","Paul Goldmann–Maria Magdalena. Ein bürgerliches Trauerspiel in drei Akten","1"
"Paul Goldmann","11485","Der Herr von Abadessa. Ein Abenteurerstreich in drei Akten","29989","1","Directed","Paul Goldmann–Der Herr von Abadessa. Ein Abenteurerstreich in drei Akten","1"
"Paul Goldmann","11485","Hamlet","30009","8","Directed","Paul Goldmann–Hamlet","1"
"Paul Goldmann","11485","Buch der Sprüche und Bedenken","30053","14","Directed","Paul Goldmann–Buch der Sprüche und Bedenken","1"
"Paul Goldmann","11485","Die Frau des Weisen. Erzählung","30075","12","Directed","Paul Goldmann–Die Frau des Weisen. Erzählung","1"
"Paul Goldmann","11485","Der Star. Ein Wiener Stück in vier Akten","30127","2","Directed","Paul Goldmann–Der Star. Ein Wiener Stück in vier Akten","1"
"Paul Goldmann","11485","Das Abenteuer seines Lebens. Ein einaktiges Lustspiel","30143","1","Directed","Paul Goldmann–Das Abenteuer seines Lebens. Ein einaktiges Lustspiel","1"
"Paul Goldmann","11485","Agonie","30159","3","Directed","Paul Goldmann–Agonie","1"
"Paul Goldmann","11485","Anatols Größenwahn","30161","1","Directed","Paul Goldmann–Anatols Größenwahn","1"
"Paul Goldmann","11485","Anfang vom Ende","30181","3","Directed","Paul Goldmann–Anfang vom Ende","1"
"Paul Goldmann","11485","Komödie der Verführung. In drei Akten","30205","12","Directed","Paul Goldmann–Komödie der Verführung. In drei Akten","1"
"Paul Goldmann","11485","Der Sohn. Aus den Papieren eines Arztes","30257","11","Directed","Paul Goldmann–Der Sohn. Aus den Papieren eines Arztes","1"
"Paul Goldmann","11485","Der Thor und der Tod","30279","7","Directed","Paul Goldmann–Der Thor und der Tod","1"
"Paul Goldmann","11485","Roman-Fragment","30321","1","Directed","Paul Goldmann–Roman-Fragment","1"
"Paul Goldmann","11485","Die Glosse. Lustspiel in einem Act","30393","1","Directed","Paul Goldmann–Die Glosse. Lustspiel in einem Act","1"
"Paul Goldmann","11485","Die Schmetterlingsschlacht. Komödie in 4 Akten","30397","9","Directed","Paul Goldmann–Die Schmetterlingsschlacht. Komödie in 4 Akten","1"
"Paul Goldmann","11485","Ottilie. Schauspiel in vier Akten","30405","1","Directed","Paul Goldmann–Ottilie. Schauspiel in vier Akten","1"
"Paul Goldmann","11485","Die Athenerin","30417","3","Directed","Paul Goldmann–Die Athenerin","1"
"Paul Goldmann","11485","Feuilleton. Literatur [Sterben]","30431","1","Directed","Paul Goldmann–Feuilleton. Literatur [Sterben]","1"
"Paul Goldmann","11485","Der Garten der Erkenntnis","30435","2","Directed","Paul Goldmann–Der Garten der Erkenntnis","1"
"Paul Goldmann","11485","Juana. Drama","30461","2","Directed","Paul Goldmann–Juana. Drama","1"
"Paul Goldmann","11485","Theater- und Kunstnachrichten [Uraufführung Das Märchen]","30463","1","Directed","Paul Goldmann–Theater- und Kunstnachrichten [Uraufführung Das Märchen]","1"
"Paul Goldmann","11485","’s Katherl. Volksstück in fünf Aufzügen","30478","1","Directed","Paul Goldmann–’s Katherl. Volksstück in fünf Aufzügen","1"
"Paul Goldmann","11485","’s Katherl. (Volksstück in fünf Aufzügen von Max Burckhard. Zum ersten Mal aufgeführt im Raimundtheater am 25. November 1897.)","30480","1","Directed","Paul Goldmann–’s Katherl. (Volksstück in fünf Aufzügen von Max Burckhard. Zum ersten Mal aufgeführt im Raimundtheater am 25. November 1897.)","1"
"Paul Goldmann","11485","Rausch","30597","2","Directed","Paul Goldmann–Rausch","1"
"Paul Goldmann","11485","Andreas Thameyers letzter Brief","30647","2","Directed","Paul Goldmann–Andreas Thameyers letzter Brief","1"
"Paul Goldmann","11485","Die Jungfrau von Orleans","30755","2","Directed","Paul Goldmann–Die Jungfrau von Orleans","1"
"Paul Goldmann","11485","Therese. Chronik eines Frauenlebens","30817","7","Directed","Paul Goldmann–Therese. Chronik eines Frauenlebens","1"
"Paul Goldmann","11485","Im Spiel der Sommerlüfte. In drei Aufzügen","30945","6","Directed","Paul Goldmann–Im Spiel der Sommerlüfte. In drei Aufzügen","1"
"Paul Goldmann","11485","Cherubinischer Wandersmann","31061","1","Directed","Paul Goldmann–Cherubinischer Wandersmann","1"
"Paul Goldmann","11485","Francesca da Rimini","31085","2","Directed","Paul Goldmann–Francesca da Rimini","1"
"Paul Goldmann","11485","Orestie","31187","1","Directed","Paul Goldmann–Orestie","1"
"Paul Goldmann","11485","Heimat","31329","2","Directed","Paul Goldmann–Heimat","1"
"Paul Goldmann","11485","Tannhäuser und der Sängerkrieg auf Wartburg","31425","1","Directed","Paul Goldmann–Tannhäuser und der Sängerkrieg auf Wartburg","1"
"Paul Goldmann","11485","Die Räuber. Ein Schauspiel","31431","5","Directed","Paul Goldmann–Die Räuber. Ein Schauspiel","1"
"Paul Goldmann","11485","Stunde des Erkennens","31447","1","Directed","Paul Goldmann–Stunde des Erkennens","1"
"Paul Goldmann","11485","John Gabriel Borkman","31489","1","Directed","Paul Goldmann–John Gabriel Borkman","1"
"Paul Goldmann","11485","Alt-Heidelberg. Schauspiel in 5 Aufzügen","31505","1","Directed","Paul Goldmann–Alt-Heidelberg. Schauspiel in 5 Aufzügen","1"
"Paul Goldmann","11485","Don Quijote","31515","3","Directed","Paul Goldmann–Don Quijote","1"
"Paul Goldmann","11485","Gespräche mit Goethe in den letzten Jahren seines Lebens","31567","1","Directed","Paul Goldmann–Gespräche mit Goethe in den letzten Jahren seines Lebens","1"
"Paul Goldmann","11485","Agnes Bernauer","31577","1","Directed","Paul Goldmann–Agnes Bernauer","1"
"Paul Goldmann","11485","Unser Käthchen. Lustspiel in 4 Acten","31581","2","Directed","Paul Goldmann–Unser Käthchen. Lustspiel in 4 Acten","1"
"Paul Goldmann","11485","Antigone","31593","2","Directed","Paul Goldmann–Antigone","1"
"Paul Goldmann","11485","Eine Palastrevolution","31709","2","Directed","Paul Goldmann–Eine Palastrevolution","1"
"Paul Goldmann","11485","Die versunkene Glocke","31735","1","Directed","Paul Goldmann–Die versunkene Glocke","1"
"Paul Goldmann","11485","Le Grappin. Comédie en trois actes","31739","1","Directed","Paul Goldmann–Le Grappin. Comédie en trois actes","1"
"Paul Goldmann","11485","Gaea. Musikdrama","31763","2","Directed","Paul Goldmann–Gaea. Musikdrama","1"
"Paul Goldmann","11485","Bibel","31849","1","Directed","Paul Goldmann–Bibel","1"
"Paul Goldmann","11485","Der letzte Knopf. Volksstück in drei Aufzügen","31867","1","Directed","Paul Goldmann–Der letzte Knopf. Volksstück in drei Aufzügen","1"
