Source,CorrID,Target,WorkID,Overallcount,Type,Label,Weight
"Richard Beer-Hofmann","10863","Die Toten schweigen","29833","12","Directed","Richard Beer-Hofmann–Die Toten schweigen","1"
"Richard Beer-Hofmann","10863","Die Frau mit dem Dolche","29865","14","Directed","Richard Beer-Hofmann–Die Frau mit dem Dolche","1"
"Richard Beer-Hofmann","10863","Literatur","29869","16","Directed","Richard Beer-Hofmann–Literatur","1"
"Richard Beer-Hofmann","10863","Der einsame Weg. Schauspiel in fünf Akten","29985","58","Directed","Richard Beer-Hofmann–Der einsame Weg. Schauspiel in fünf Akten","1"
"Richard Beer-Hofmann","10863","Hamlet","30009","8","Directed","Richard Beer-Hofmann–Hamlet","1"
"Richard Beer-Hofmann","10863","Die gelbe Nachtigall","30021","6","Directed","Richard Beer-Hofmann–Die gelbe Nachtigall","1"
"Richard Beer-Hofmann","10863","Prinz Friedrich von Homburg oder die Schlacht bei Fehrbellin","30029","2","Directed","Richard Beer-Hofmann–Prinz Friedrich von Homburg oder die Schlacht bei Fehrbellin","1"
"Richard Beer-Hofmann","10863","Das Schicksal des Freiherrn von Leisenbohg. Novellette","30057","5","Directed","Richard Beer-Hofmann–Das Schicksal des Freiherrn von Leisenbohg. Novellette","1"
"Richard Beer-Hofmann","10863","Amerika","30069","2","Directed","Richard Beer-Hofmann–Amerika","1"
"Richard Beer-Hofmann","10863","Aus der Vorstadt. Volksstück mit Gesang in 3 Acten","30131","1","Directed","Richard Beer-Hofmann–Aus der Vorstadt. Volksstück mit Gesang in 3 Acten","1"
"Richard Beer-Hofmann","10863","Wie es euch gefällt","30157","1","Directed","Richard Beer-Hofmann–Wie es euch gefällt","1"
"Richard Beer-Hofmann","10863","Anfang vom Ende","30181","3","Directed","Richard Beer-Hofmann–Anfang vom Ende","1"
"Richard Beer-Hofmann","10863","Die treue Adele. Eine vergeßliche Geschichte","30187","1","Directed","Richard Beer-Hofmann–Die treue Adele. Eine vergeßliche Geschichte","1"
"Richard Beer-Hofmann","10863","L’Intruse","30189","2","Directed","Richard Beer-Hofmann–L’Intruse","1"
"Richard Beer-Hofmann","10863","Professor Bernhardi. Komödie in fünf Akten","30203","18","Directed","Richard Beer-Hofmann–Professor Bernhardi. Komödie in fünf Akten","1"
"Richard Beer-Hofmann","10863","Der Schleier der Pierette. Pantomime in drei Bildern","30215","4","Directed","Richard Beer-Hofmann–Der Schleier der Pierette. Pantomime in drei Bildern","1"
"Richard Beer-Hofmann","10863","Der tapfere Cassian. Puppenspiel in einem Akt","30217","3","Directed","Richard Beer-Hofmann–Der tapfere Cassian. Puppenspiel in einem Akt","1"
"Richard Beer-Hofmann","10863","Die Ehre","30255","1","Directed","Richard Beer-Hofmann–Die Ehre","1"
"Richard Beer-Hofmann","10863","Zwei Freunde Burckhards","30267","1","Directed","Richard Beer-Hofmann–Zwei Freunde Burckhards","1"
"Richard Beer-Hofmann","10863","Anthologie lyrischer und epigrammatischer Dichtungen der alten Griechen","30275","1","Directed","Richard Beer-Hofmann–Anthologie lyrischer und epigrammatischer Dichtungen der alten Griechen","1"
"Richard Beer-Hofmann","10863","Das Portrait","30285","1","Directed","Richard Beer-Hofmann–Das Portrait","1"
"Richard Beer-Hofmann","10863","Gesammelte Werke","30313","6","Directed","Richard Beer-Hofmann–Gesammelte Werke","1"
"Richard Beer-Hofmann","10863","Paracelsus. Versspiel in einem Akt","30403","7","Directed","Richard Beer-Hofmann–Paracelsus. Versspiel in einem Akt","1"
"Richard Beer-Hofmann","10863","Fédora","30433","1","Directed","Richard Beer-Hofmann–Fédora","1"
"Richard Beer-Hofmann","10863","Der Garten der Erkenntnis","30435","2","Directed","Richard Beer-Hofmann–Der Garten der Erkenntnis","1"
"Richard Beer-Hofmann","10863","Les Jeunes Viennois","30441","3","Directed","Richard Beer-Hofmann–Les Jeunes Viennois","1"
"Richard Beer-Hofmann","10863","Ein Volksfeind","30445","1","Directed","Richard Beer-Hofmann–Ein Volksfeind","1"
"Richard Beer-Hofmann","10863","Hänsel und Grethel","30447","3","Directed","Richard Beer-Hofmann–Hänsel und Grethel","1"
"Richard Beer-Hofmann","10863","Das Glück im Winkel","30455","1","Directed","Richard Beer-Hofmann–Das Glück im Winkel","1"
"Richard Beer-Hofmann","10863","Agnes Jordan. Schauspiel in fünf Akten","30474","6","Directed","Richard Beer-Hofmann–Agnes Jordan. Schauspiel in fünf Akten","1"
"Richard Beer-Hofmann","10863","Die Kameliendame. Drama in fünf Akten","30641","1","Directed","Richard Beer-Hofmann–Die Kameliendame. Drama in fünf Akten","1"
"Richard Beer-Hofmann","10863","Der zerbrochene Krug. Ein Lustspiel in drei Aufzügen","30675","1","Directed","Richard Beer-Hofmann–Der zerbrochene Krug. Ein Lustspiel in drei Aufzügen","1"
"Richard Beer-Hofmann","10863","Tantris der Narr. Drama in fünf Aufzügen","30741","1","Directed","Richard Beer-Hofmann–Tantris der Narr. Drama in fünf Aufzügen","1"
"Richard Beer-Hofmann","10863","Die Frage an das Schicksal","30749","12","Directed","Richard Beer-Hofmann–Die Frage an das Schicksal","1"
"Richard Beer-Hofmann","10863","Die Schwestern oder Casanova in Spa. Lustspiel in Versen","30819","16","Directed","Richard Beer-Hofmann–Die Schwestern oder Casanova in Spa. Lustspiel in Versen","1"
"Richard Beer-Hofmann","10863","Wilhelm Meisters Wanderjahre","31131","2","Directed","Richard Beer-Hofmann–Wilhelm Meisters Wanderjahre","1"
"Richard Beer-Hofmann","10863","Liebelei. Oper in drei Akten","31311","1","Directed","Richard Beer-Hofmann–Liebelei. Oper in drei Akten","1"
"Richard Beer-Hofmann","10863","Sodom’s Ende","31327","1","Directed","Richard Beer-Hofmann–Sodom’s Ende","1"
"Richard Beer-Hofmann","10863","Heimat","31329","2","Directed","Richard Beer-Hofmann–Heimat","1"
"Richard Beer-Hofmann","10863","L’Ancien régime","31331","1","Directed","Richard Beer-Hofmann–L’Ancien régime","1"
"Richard Beer-Hofmann","10863","Die Philosophie der Mystik","31333","1","Directed","Richard Beer-Hofmann–Die Philosophie der Mystik","1"
"Richard Beer-Hofmann","10863","Die Betrogenen","31335","1","Directed","Richard Beer-Hofmann–Die Betrogenen","1"
"Richard Beer-Hofmann","10863","»Schöne Frauen«","31363","1","Directed","Richard Beer-Hofmann–»Schöne Frauen«","1"
"Richard Beer-Hofmann","10863","Julius Caesar","31417","1","Directed","Richard Beer-Hofmann–Julius Caesar","1"
"Richard Beer-Hofmann","10863","Die Räuber. Ein Schauspiel","31431","5","Directed","Richard Beer-Hofmann–Die Räuber. Ein Schauspiel","1"
"Richard Beer-Hofmann","10863","Die Juden. Schauspiel in drei Aufzügen","31491","1","Directed","Richard Beer-Hofmann–Die Juden. Schauspiel in drei Aufzügen","1"
"Richard Beer-Hofmann","10863","Sara, ou L’amour à quarante-cinq ans","31525","1","Directed","Richard Beer-Hofmann–Sara, ou L’amour à quarante-cinq ans","1"
"Richard Beer-Hofmann","10863","Alte Wiener","31531","1","Directed","Richard Beer-Hofmann–Alte Wiener","1"
"Richard Beer-Hofmann","10863","Böse Zungen","31533","1","Directed","Richard Beer-Hofmann–Böse Zungen","1"
"Richard Beer-Hofmann","10863","Das Haus Delorme. Eine Familienszene","31547","3","Directed","Richard Beer-Hofmann–Das Haus Delorme. Eine Familienszene","1"
"Richard Beer-Hofmann","10863","Peer Gynt","31557","1","Directed","Richard Beer-Hofmann–Peer Gynt","1"
"Richard Beer-Hofmann","10863","Unser Käthchen. Lustspiel in 4 Acten","31581","2","Directed","Richard Beer-Hofmann–Unser Käthchen. Lustspiel in 4 Acten","1"
"Richard Beer-Hofmann","10863","Alkandi’s Lied","31637","14","Directed","Richard Beer-Hofmann–Alkandi’s Lied","1"
"Richard Beer-Hofmann","10863","Der Tod des Tizian. Ein Bruchstück","31639","8","Directed","Richard Beer-Hofmann–Der Tod des Tizian. Ein Bruchstück","1"
"Richard Beer-Hofmann","10863","Eine Palastrevolution","31709","2","Directed","Richard Beer-Hofmann–Eine Palastrevolution","1"
"Richard Beer-Hofmann","10863","Die Mütter. Schauspiel in vier Acten","31737","1","Directed","Richard Beer-Hofmann–Die Mütter. Schauspiel in vier Acten","1"
"Richard Beer-Hofmann","10863","Die Blinden","31837","2","Directed","Richard Beer-Hofmann–Die Blinden","1"
"Richard Beer-Hofmann","10863","Ein Regentag. Charakterbild","31905","3","Directed","Richard Beer-Hofmann–Ein Regentag. Charakterbild","1"
"Richard Beer-Hofmann","10863","Burgtheater (»Die Schmetterlingsschlacht«. Komödie in vier Akten von Hermann Sudermann. Zum ersten Mal aufgeführt am 6. October 1894)","31909","1","Directed","Richard Beer-Hofmann–Burgtheater (»Die Schmetterlingsschlacht«. Komödie in vier Akten von Hermann Sudermann. Zum ersten Mal aufgeführt am 6. October 1894)","1"
"Richard Beer-Hofmann","10863","Die Sklavin. Schauspiel in vier Aufzügen","31957","2","Directed","Richard Beer-Hofmann–Die Sklavin. Schauspiel in vier Aufzügen","1"
"Richard Beer-Hofmann","10863","Die drei Elixire","31965","11","Directed","Richard Beer-Hofmann–Die drei Elixire","1"
"Richard Beer-Hofmann","10863","Dora","31989","2","Directed","Richard Beer-Hofmann–Dora","1"
"Richard Beer-Hofmann","10863","Die Erziehung zur Ehe","32001","1","Directed","Richard Beer-Hofmann–Die Erziehung zur Ehe","1"
"Richard Beer-Hofmann","10863","Aus Ischl, 14. Juli, schreibt man uns: …","32027","3","Directed","Richard Beer-Hofmann–Aus Ischl, 14. Juli, schreibt man uns: …","1"
"Richard Beer-Hofmann","10863","Burgtheater [Das fünfte Jahr]","32209","1","Directed","Richard Beer-Hofmann–Burgtheater [Das fünfte Jahr]","1"
"Richard Beer-Hofmann","10863","Der Abonnent","32211","1","Directed","Richard Beer-Hofmann–Der Abonnent","1"
"Richard Beer-Hofmann","10863","Moderner Musen-Almanach auf das Jahr 1894. Ein Jahrbuch deutscher Kunst","32252","4","Directed","Richard Beer-Hofmann–Moderner Musen-Almanach auf das Jahr 1894. Ein Jahrbuch deutscher Kunst","1"
"Richard Beer-Hofmann","10863","Der Gemeine. Schauspiel in drei Aufzügen","32426","5","Directed","Richard Beer-Hofmann–Der Gemeine. Schauspiel in drei Aufzügen","1"
"Richard Beer-Hofmann","10863","Das Bergwerk zu Falun","32432","13","Directed","Richard Beer-Hofmann–Das Bergwerk zu Falun","1"
"Richard Beer-Hofmann","10863","Die Frau des Weisen. Novelletten","32460","11","Directed","Richard Beer-Hofmann–Die Frau des Weisen. Novelletten","1"
"Richard Beer-Hofmann","10863","[Das Kaffeehaus]","32488","1","Directed","Richard Beer-Hofmann–[Das Kaffeehaus]","1"
"Richard Beer-Hofmann","10863","Der Abenteurer und die Sängerin oder Die Geschenke des Lebens","32512","7","Directed","Richard Beer-Hofmann–Der Abenteurer und die Sängerin oder Die Geschenke des Lebens","1"
"Richard Beer-Hofmann","10863","Novellen","32832","6","Directed","Richard Beer-Hofmann–Novellen","1"
"Richard Beer-Hofmann","10863","En route","33418","2","Directed","Richard Beer-Hofmann–En route","1"
"Richard Beer-Hofmann","10863","[Abschiedsouper in Ischl]","33440","2","Directed","Richard Beer-Hofmann–[Abschiedsouper in Ischl]","1"
"Richard Beer-Hofmann","10863","Aus der Kaffeehausecke","33688","3","Directed","Richard Beer-Hofmann–Aus der Kaffeehausecke","1"
"Richard Beer-Hofmann","10863","Mein Freund Ypsilon. Aus den Papieren eines Arztes","33710","4","Directed","Richard Beer-Hofmann–Mein Freund Ypsilon. Aus den Papieren eines Arztes","1"
"Richard Beer-Hofmann","10863","Der Andere. Aus dem Tagebuch eines Hinterbliebenen","33746","1","Directed","Richard Beer-Hofmann–Der Andere. Aus dem Tagebuch eines Hinterbliebenen","1"
"Richard Beer-Hofmann","10863","Literatur. »Bunte Reihe.« Ein Geschichtenbuch von Moritz Goldschmidt. »Anatol« von Arthur Schnitzler","34223","2","Directed","Richard Beer-Hofmann–Literatur. »Bunte Reihe.« Ein Geschichtenbuch von Moritz Goldschmidt. »Anatol« von Arthur Schnitzler","1"
"Richard Beer-Hofmann","10863","Italienische Reise","34308","3","Directed","Richard Beer-Hofmann–Italienische Reise","1"
"Richard Beer-Hofmann","10863","Begräbnis","34361","4","Directed","Richard Beer-Hofmann–Begräbnis","1"
"Richard Beer-Hofmann","10863","Am Flügel","35829","1","Directed","Richard Beer-Hofmann–Am Flügel","1"
"Richard Beer-Hofmann","10863","Lieder eines Nervösen","35837","2","Directed","Richard Beer-Hofmann–Lieder eines Nervösen","1"
"Richard Beer-Hofmann","10863","An der schönen blauen Donau","35860","5","Directed","Richard Beer-Hofmann–An der schönen blauen Donau","1"
"Richard Beer-Hofmann","10863","Die Zeit","35935","22","Directed","Richard Beer-Hofmann–Die Zeit","1"
"Richard Beer-Hofmann","10863","[Gedichte]","36095","1","Directed","Richard Beer-Hofmann–[Gedichte]","1"
"Richard Beer-Hofmann","10863","Die neue Rundschau","36156","15","Directed","Richard Beer-Hofmann–Die neue Rundschau","1"
"Richard Beer-Hofmann","10863","Neue Freie Presse","36374","36","Directed","Richard Beer-Hofmann–Neue Freie Presse","1"
